ID,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
5419,2012,0.07,0.09,0,0.03,0.2,49,34,6.4,61
3354,2013,0.07,0.09,0,0.04,0.21,71,20,7.6,46
6601,2008,0.08,0.09,0,0.02,0.19,52,35,4.9,22
1579,2014,0.08,0.09,0,0.01,0.18,58,6,8.3,28
5947,2014,0.08,0.09,0,0.03,0.19,53,40,5.9,230
5843,2011,0.09,0.09,0,0.02,0.19,65,9,6,26
5303,2011,0.09,0.09,0,0.02,0.2,76,31,6.5,315
3789,2011,0.09,0.09,0,0.03,0.2,74,34,7.4,596
3561,2015,0.1,0.09,0,0.04,0.23,77,50,7.5,160
6025,2001,0.11,0.09,0,0.03,0.23,70,18,5.8,12
7015,2001,0.11,0.09,0,0.03,0.23,35,9,3.4,16
4544,2002,0.11,0.09,0,0.03,0.22,58,9,7,5
5941,2002,0.11,0.09,0,0.03,0.23,62,22,5.9,8
4545,2002,0.11,0.09,0,0.03,0.22,51,21,7,6
4200,2002,0.11,0.09,0,0.03,0.23,47,12,7.2,6
1121,2003,0.11,0.09,0,0.03,0.23,73,20,8.5,14
4541,2003,0.11,0.09,0,0.03,0.23,90,19,7,22
68,2003,0.11,0.09,0,0.03,0.23,61,26,9.2,6
5526,2003,0.11,0.09,0,0.03,0.23,55,18,6.3,4
5643,2003,0.11,0.09,0,0.03,0.23,58,12,6.2,5
4540,2004,0.11,0.09,0,0.03,0.23,76,26,7,4
6805,2004,0.11,0.09,0,0.03,0.23,39,10,4.3,6
143,2004,0.11,0.09,0,0.03,0.23,73,34,9.1,23
1563,2005,0.11,0.09,0,0.03,0.23,74,49,8.3,19
1361,2005,0.11,0.09,0,0.03,0.22,74,33,8.4,65
1566,2009,0.11,0.09,0,0.02,0.22,61,9,8.3,4
2837,2009,0.11,0.09,0,0.05,0.25,63,10,7.8,17
1830,2012,0.11,0.09,0,0.02,0.23,76,16,8.2,1237
5943,2015,0.11,0.09,0,0.02,0.21,74,14,5.9,544
2313,2002,0.12,0.09,0,0.03,0.24,83,17,8,6
6638,2002,0.12,0.09,0,0.03,0.24,63,20,4.8,20
6911,2003,0.12,0.09,0,0.03,0.24,46,21,3.9,14
3350,2003,0.12,0.09,0,0.03,0.24,63,20,7.6,11
2309,2004,0.12,0.09,0,0.03,0.25,77,13,8,10
140,2004,0.12,0.09,0,0.03,0.24,85,49,9.1,54
3130,2005,0.12,0.09,0,0.03,0.24,78,25,7.7,13
139,2005,0.12,0.09,0,0.03,0.24,84,39,9.1,117
2314,2006,0.12,0.09,0,0.03,0.24,43,12,8,20
3555,2006,0.12,0.09,0,0.03,0.25,51,32,7.5,13
1826,2007,0.12,0.09,0,0.03,0.24,56,9,8.2,9
6316,2008,0.12,0.09,0,0.03,0.25,43,7,5.4,14
3127,2009,0.12,0.09,0,0.04,0.25,80,45,7.7,40
3131,2010,0.12,0.09,0,0.02,0.24,75,13,7.7,15
243,1997,0.13,0.09,0,0.01,0.23,86,9,9,41
2844,1998,0.13,0.09,0,0.02,0.23,61,4,7.8,4
905,2010,0.13,0.09,0,0.02,0.24,51,8,8.6,15
5184,1999,0.14,0.09,0,0.02,0.25,89,14,6.6,77
3989,2000,0.14,0.09,0,0.02,0.24,48,8,7.3,7
3776,2000,0.14,0.09,0,0.02,0.25,53,6,7.4,16
6674,2009,0.14,0.09,0,0.04,0.27,59,33,4.7,9
6546,2012,0.14,0.09,0,0.02,0.25,39,28,5,51
3984,2009,0.15,0.09,0,0.02,0.27,69,49,7.3,59
5936,2010,0.15,0.09,0,0.03,0.27,41,35,5.9,54
5401,2012,0.15,0.09,0,0.04,0.29,62,51,6.4,69
3347,2014,0.15,0.09,0,0.02,0.27,69,16,7.6,32
5175,2010,0.16,0.09,0,0.02,0.28,66,18,6.6,16
4869,2013,0.16,0.09,0,0.02,0.27,68,7,6.8,38
6803,2015,0.16,0.09,0,0.02,0.27,60,26,4.3,77
3119,2013,0.17,0.09,0,0.03,0.29,86,5,7.7,207
5520,2014,0.17,0.09,0,0.03,0.29,47,21,6.3,160
3540,2011,0.18,0.09,0,0.03,0.3,61,13,7.5,10
5829,2010,0.19,0.09,0,0.03,0.31,59,69,6,61
3764,2013,0.19,0.09,0,0.03,0.31,68,5,7.4,127
6971,2014,0.19,0.09,0,0.03,0.31,32,28,3.6,587
2568,2011,0.22,0.09,0,0.03,0.34,77,49,7.9,78
4344,2010,0.23,0.09,0,0.03,0.34,75,28,7.1,23
4520,2010,0.23,0.09,0,0.02,0.35,79,63,7,55
3113,2003,0.24,0.09,0,0.01,0.33,62,4,7.7,6
2818,2003,0.24,0.09,0,0.01,0.33,55,4,7.8,6
2056,2003,0.24,0.09,0,0.01,0.33,72,21,8.1,18
4860,2005,0.24,0.09,0,0.01,0.34,47,9,6.8,4
5163,2002,0.25,0.09,0,0.01,0.34,73,9,6.6,14
6008,2003,0.25,0.09,0,0.01,0.35,39,13,5.8,11
3754,2012,0.25,0.09,0,0.03,0.37,73,42,7.4,109
4336,2009,0.27,0.09,0,0.04,0.4,43,7,7.1,7
4512,2010,0.27,0.09,0,0.03,0.39,75,30,7,24
5620,2010,0.27,0.09,0,0.05,0.42,58,47,6.2,28
2279,2006,0.31,0.09,0,0.01,0.42,77,65,8,51
1073,2001,0.32,0.09,0,0.02,0.43,88,22,8.5,11
4332,2004,0.32,0.09,0,0.02,0.42,78,16,7.1,7
1074,2004,0.32,0.09,0,0.02,0.42,88,32,8.5,14
3512,2009,0.32,0.09,0,0.04,0.45,80,8,7.5,6
872,2002,0.33,0.09,0,0.01,0.42,88,15,8.6,7
1072,2002,0.33,0.09,0,0.01,0.43,92,13,8.5,17
5392,2003,0.33,0.09,0,0.01,0.42,68,24,6.4,13
1315,2009,0.33,0.09,0,0.04,0.46,86,48,8.4,37
683,2002,0.34,0.09,0,0.01,0.44,92,41,8.7,173
225,2002,0.34,0.09,0,0.01,0.44,88,18,9,65
4169,2003,0.34,0.09,0,0.01,0.44,71,30,7.2,44
5023,2004,0.35,0.09,0,0.01,0.45,83,17,6.7,7
128,2004,0.35,0.09,0,0.01,0.45,79,47,9.1,81
5383,2007,0.35,0.09,0,0.08,0.53,61,12,6.4,9
1314,2005,0.36,0.09,0,0.01,0.47,69,28,8.4,19
4708,2011,0.39,0.09,0,0.04,0.52,79,26,6.9,22
5923,2013,0.4,0.09,0,0.05,0.54,81,30,5.9,92
5268,2008,0.46,0.09,0,0.09,0.63,44,7,6.5,16
3488,2010,0.48,0.09,0,0.04,0.62,88,20,7.5,17
1482,2002,0.68,0.09,0,0.02,0.8,68,16,8.3,15
1727,2010,0.73,0.09,0,0.06,0.88,93,57,8.2,137
6759,2008,0.91,0.09,0,0.09,1.09,66,13,4.4,7
5365,2014,1.31,0.09,0,0.16,1.57,80,19,6.4,138
449,2004,1.32,0.09,0,0.22,1.62,88,29,8.8,35
445,2003,1.35,0.09,0,0.23,1.67,94,15,8.8,81
5700,2009,2.52,0.09,0,0.22,2.83,85,58,6.1,90
3164,2010,0,0.1,0,0.02,0.12,84,33,7.7,838
2630,2010,0,0.1,0,0.02,0.11,77,24,7.9,27
1384,2011,0,0.1,0,0.02,0.12,75,29,8.4,559
6783,2013,0,0.1,0,0.01,0.1,74,9,4.4,239
3825,2013,0,0.1,0,0.01,0.11,74,38,7.4,866
1168,2016,0,0.1,0,0.02,0.11,75,45,8.5,289
553,2000,0.01,0.1,0,0.02,0.13,88,34,8.8,1056
255,2003,0.01,0.1,0,0.02,0.14,93,33,9,1497
1376,2014,0.01,0.1,0,0.03,0.14,87,8,8.4,159
2887,2012,0.03,0.1,0,0.02,0.15,81,23,7.8,653
4027,2014,0.03,0.1,0,0.01,0.14,79,9,7.3,65
5750,2011,0.04,0.1,0,0.03,0.17,68,32,6.1,23
7064,2008,0.05,0.1,0,0.03,0.19,51,28,3.1,25
4567,2011,0.05,0.1,0,0.03,0.18,80,11,7,332
6602,2012,0.05,0.1,0,0.02,0.17,71,13,4.9,368
7087,2011,0.06,0.1,0,0,0.16,47,29,3,350
918,2014,0.07,0.1,0,0.01,0.19,85,48,8.6,1739
6808,2015,0.08,0.1,0,0.02,0.19,77,39,4.3,969
7049,2016,0.08,0.1,0,0.02,0.19,63,29,3.2,881
3353,2009,0.09,0.1,0,0.02,0.21,67,51,7.6,33
2853,2011,0.09,0.1,0,0.04,0.22,81,21,7.8,25
6451,2012,0.09,0.1,0,0.04,0.23,73,36,5.2,17
6253,2012,0.1,0.1,0,0.03,0.24,53,14,5.5,81
5051,2013,0.1,0.1,0,0.02,0.21,68,30,6.7,118
5050,2014,0.1,0.1,0,0.02,0.22,71,13,6.7,166
2075,2009,0.11,0.1,0,0.02,0.24,74,29,8.1,14
6252,2011,0.11,0.1,0,0.03,0.24,70,36,5.5,531
6707,2000,0.12,0.1,0,0.03,0.25,46,15,4.6,8
1118,2002,0.12,0.1,0,0.03,0.25,83,21,8.5,43
720,2003,0.12,0.1,0,0.03,0.25,87,21,8.7,19
900,2006,0.12,0.1,0,0.03,0.25,56,12,8.6,17
4878,2008,0.12,0.1,0,0.03,0.25,38,7,6.8,6
5406,2012,0.12,0.1,0,0.04,0.26,40,9,6.4,31
4362,2014,0.12,0.1,0,0.02,0.24,80,28,7.1,158
4879,2016,0.12,0.1,0,0.02,0.24,69,4,6.8,15
5835,2001,0.13,0.1,0,0.03,0.26,73,18,6,5
3985,2001,0.13,0.1,0,0.03,0.26,53,16,7.3,11
1350,2001,0.13,0.1,0,0.03,0.26,67,21,8.4,43
241,2002,0.13,0.1,0,0.03,0.26,59,14,9,17
4533,2002,0.13,0.1,0,0.03,0.27,56,16,7,4
242,2002,0.13,0.1,0,0.03,0.26,78,31,9,39
5043,2002,0.13,0.1,0,0.03,0.26,44,14,6.7,9
1111,2002,0.13,0.1,0,0.03,0.27,81,22,8.5,20
2834,2003,0.13,0.1,0,0.03,0.26,58,19,7.8,8
380,2003,0.13,0.1,0,0.03,0.27,75,13,8.9,21
1553,2004,0.13,0.1,0,0.03,0.27,66,20,8.3,6
5181,2004,0.13,0.1,0,0.03,0.26,50,7,6.6,8
2072,2004,0.13,0.1,0,0.03,0.26,77,30,8.1,9
4194,2004,0.13,0.1,0,0.03,0.27,61,57,7.2,13
1110,2004,0.13,0.1,0,0.03,0.27,70,26,8.5,21
4735,2004,0.13,0.1,0,0.03,0.26,64,45,6.9,12
895,2004,0.13,0.1,0,0.03,0.27,65,24,8.6,12
1347,2004,0.13,0.1,0,0.03,0.27,67,21,8.4,20
1554,2005,0.13,0.1,0,0.03,0.27,75,52,8.3,62
1555,2005,0.13,0.1,0,0.03,0.27,52,14,8.3,21
3552,2006,0.13,0.1,0,0.03,0.26,56,11,7.5,10
2305,2007,0.13,0.1,0,0.03,0.27,61,17,8,28
5404,2007,0.13,0.1,0,0.03,0.27,71,8,6.4,8
1814,2008,0.13,0.1,0,0.06,0.29,74,28,8.2,21
5523,2001,0.14,0.1,0,0.02,0.25,30,6,6.3,4
6636,2007,0.14,0.1,0,0.05,0.28,40,17,4.8,16
5291,2010,0.14,0.1,0,0.02,0.27,41,15,6.5,8
3769,2011,0.14,0.1,0,0.03,0.27,41,8,7.4,7
6103,2011,0.14,0.1,0,0.03,0.27,47,62,5.7,109
5833,2000,0.15,0.1,0,0.02,0.27,51,8,6,7
2067,2001,0.15,0.1,0,0.02,0.27,67,11,8.1,7
4870,2008,0.15,0.1,0,0.02,0.27,76,63,6.8,43
1813,2009,0.16,0.1,0,0.03,0.29,82,67,8.2,73
6016,2009,0.16,0.1,0,0.03,0.29,57,34,5.8,17
6445,2010,0.16,0.1,0,0.03,0.29,67,9,5.2,5
6169,2013,0.16,0.1,0,0.02,0.28,59,3,5.6,25
6972,2013,0.18,0.1,0,0.03,0.31,65,5,3.6,7
4723,2013,0.19,0.1,0,0.06,0.35,59,21,6.9,145
6013,2011,0.2,0.1,0,0.03,0.32,66,17,5.8,8
6306,2001,0.25,0.1,0,0.01,0.36,49,19,5.4,9
31,2002,0.26,0.1,0,0.01,0.36,72,7,9.3,18
2045,2011,0.26,0.1,0,0.04,0.4,77,60,8.1,40
1526,2003,0.28,0.1,0,0.01,0.39,53,6,8.3,9
3322,2004,0.28,0.1,0,0.01,0.39,79,9,7.6,5
3524,2005,0.28,0.1,0,0.01,0.39,58,11,7.5,6
4717,2003,0.31,0.1,0,0.01,0.42,84,17,6.9,20
5927,2005,0.33,0.1,0,0.02,0.44,50,14,5.9,21
867,2006,0.33,0.1,0,0.02,0.44,85,27,8.6,15
680,2003,0.34,0.1,0,0.02,0.45,76,30,8.7,30
4715,2005,0.34,0.1,0,0.02,0.45,56,48,6.9,47
3736,2006,0.35,0.1,0,0.02,0.47,74,19,7.4,11
4710,2002,0.38,0.1,0,0.01,0.49,64,25,6.9,20
358,2004,0.38,0.1,0,0.01,0.5,82,30,8.9,17
5274,2006,0.39,0.1,0,0.01,0.5,60,10,6.5,4
3088,2003,0.4,0.1,0,0.01,0.51,94,19,7.7,17
351,2003,0.45,0.1,0,0.02,0.57,70,8,8.9,17
7079,2009,0.46,0.1,0,0.05,0.61,46,43,3,67
1280,2009,0.51,0.1,0,0.06,0.66,88,52,8.4,71
5135,2012,0.51,0.1,0,0.05,0.66,83,44,6.6,86
4475,2011,0.55,0.1,0,0.05,0.7,86,56,7,72
3715,2005,0.61,0.1,0,0.03,0.74,84,53,7.4,40
2214,2002,1.01,0.1,0,0.03,1.13,87,32,8,47
36,2007,0,0.11,0,0.03,0.14,96,34,9.3,1495
2106,2009,0,0.11,0,0.02,0.14,77,32,8.1,676
6840,2016,0,0.11,0,0.01,0.12,84,12,4.2,160
2628,2016,0,0.11,0,0.01,0.12,86,45,7.9,915
4752,2012,0.01,0.11,0,0.02,0.15,80,15,6.9,115
2102,2016,0.01,0.11,0,0.02,0.15,73,16,8.1,7
6399,2015,0.03,0.11,0,0.01,0.14,74,50,5.3,529
5424,2014,0.04,0.11,0,0.03,0.18,73,28,6.4,26
6646,2016,0.04,0.11,0,0.01,0.16,74,18,4.8,368
6325,2009,0.05,0.11,0,0.02,0.18,44,10,5.4,11
4376,2011,0.05,0.11,0,0.03,0.19,66,21,7.1,289
919,2013,0.06,0.11,0,0.02,0.19,82,71,8.6,2654
5422,2009,0.07,0.11,0,0.01,0.19,60,37,6.4,77
6677,2010,0.07,0.11,0,0.02,0.21,40,37,4.7,19
3780,2009,0.08,0.11,0,0.04,0.24,67,44,7.4,36
4882,2010,0.09,0.11,0,0.02,0.23,74,17,6.8,5
2081,2010,0.1,0.11,0,0.02,0.23,77,24,8.1,31
5524,2015,0.1,0.11,0,0.04,0.25,63,32,6.3,60
5738,2008,0.12,0.11,0,0.02,0.25,59,7,6.1,8
4351,2009,0.12,0.11,0,0.05,0.28,66,13,7.1,7
4534,2010,0.12,0.11,0,0.02,0.27,78,45,7,38
5289,2011,0.13,0.11,0,0.04,0.28,61,41,6.5,17
3121,2000,0.14,0.11,0,0.04,0.29,66,11,7.7,20
6018,2001,0.14,0.11,0,0.04,0.28,57,11,5.8,4
4531,2002,0.14,0.11,0,0.04,0.28,57,9,7,4
1343,2002,0.14,0.11,0,0.04,0.28,82,19,8.4,11
379,2002,0.14,0.11,0,0.04,0.28,76,22,8.9,15
6496,2002,0.14,0.11,0,0.04,0.29,30,4,5.1,17
893,2002,0.14,0.11,0,0.04,0.29,71,19,8.6,31
1552,2003,0.14,0.11,0,0.04,0.28,48,9,8.3,13
3346,2003,0.14,0.11,0,0.04,0.28,56,14,7.6,21
892,2003,0.14,0.11,0,0.04,0.29,76,21,8.6,38
5630,2003,0.14,0.11,0,0.04,0.28,66,35,6.2,5
2832,2003,0.14,0.11,0,0.04,0.28,64,30,7.8,10
3123,2003,0.14,0.11,0,0.04,0.28,65,21,7.7,19
1103,2004,0.14,0.11,0,0.04,0.29,68,23,8.5,63
6673,2004,0.14,0.11,0,0.04,0.28,46,23,4.7,10
378,2004,0.14,0.11,0,0.04,0.29,84,46,8.9,27
5,2004,0.14,0.11,0,0.04,0.3,77,30,9.5,4
1107,2004,0.14,0.11,0,0.04,0.28,90,34,8.5,35
3976,2005,0.14,0.11,0,0.04,0.29,58,5,7.3,8
1340,2005,0.14,0.11,0,0.04,0.29,76,31,8.4,15
3545,2006,0.14,0.11,0,0.04,0.28,71,26,7.5,22
5176,2007,0.14,0.11,0,0.04,0.28,58,24,6.6,14
2831,2007,0.14,0.11,0,0.04,0.28,70,24,7.8,12
3977,2012,0.14,0.11,0,0.05,0.29,70,52,7.3,57
6102,2015,0.14,0.11,0,0.05,0.29,60,11,5.7,68
1808,2000,0.15,0.11,0,0.04,0.3,90,16,8.2,42
891,2003,0.15,0.11,0,0.04,0.3,73,19,8.6,7
5733,2004,0.15,0.11,0,0.04,0.3,55,24,6.1,7
2298,2005,0.15,0.11,0,0.04,0.3,74,24,8,13
3980,2009,0.15,0.11,0,0.03,0.28,69,20,7.3,22
5167,2011,0.15,0.11,0,0.05,0.32,63,13,6.6,9
6313,2014,0.15,0.11,0,0.02,0.29,76,13,5.4,348
5036,2012,0.16,0.11,0,0.06,0.33,62,9,6.7,46
6382,2000,0.17,0.11,0,0.02,0.3,74,8,5.3,4
4863,2009,0.17,0.11,0,0.03,0.31,64,38,6.8,11
4186,2015,0.18,0.11,0,0.03,0.32,67,18,7.2,128
6011,2008,0.19,0.11,0,0.03,0.33,45,33,5.8,33
6308,2011,0.19,0.11,0,0.03,0.33,44,31,5.4,24
4181,2009,0.2,0.11,0,0.05,0.35,73,34,7.2,9
5035,2011,0.2,0.11,0,0.03,0.34,85,14,6.7,7
5161,2014,0.2,0.11,0,0.03,0.35,63,12,6.6,68
5824,2006,0.21,0.11,0,0.01,0.33,66,14,6,27
5285,2004,0.22,0.11,0,0.01,0.34,70,28,6.5,10
509,2010,0.22,0.11,0,0.03,0.36,76,12,8.8,11
3525,2012,0.24,0.11,0,0.03,0.39,80,71,7.5,219
3748,2005,0.26,0.11,0,0.02,0.39,77,53,7.4,20
4330,2012,0.26,0.11,0,0.06,0.43,77,5,7.1,29
2280,2004,0.3,0.11,0,0.01,0.42,72,8,8,4
3953,2008,0.3,0.11,0,0.04,0.45,69,54,7.3,26
4503,2013,0.3,0.11,0,0.04,0.45,71,6,7,58
6492,2005,0.35,0.11,0,0.02,0.48,81,30,5.1,11
3732,2011,0.35,0.11,0,0.06,0.51,67,46,7.4,139
5277,2004,0.36,0.11,0,0.02,0.48,78,44,6.5,11
3089,2008,0.36,0.11,0,0.04,0.51,70,26,7.7,14
2030,2004,0.37,0.11,0,0.02,0.51,82,35,8.1,8
1312,2006,0.37,0.11,0,0.02,0.49,76,41,8.4,46
1760,2002,0.39,0.11,0,0.02,0.52,90,14,8.2,15
3084,2004,0.4,0.11,0,0.02,0.53,78,30,7.7,14
4155,2009,0.4,0.11,0,0.05,0.56,71,50,7.2,31
672,2002,0.41,0.11,0,0.01,0.53,82,13,8.7,23
1064,2004,0.41,0.11,0,0.01,0.53,81,36,8.5,11
856,2001,0.42,0.11,0,0.01,0.54,87,20,8.6,18
487,2003,0.42,0.11,0,0.02,0.54,82,24,8.8,10
3937,2003,0.43,0.11,0,0.02,0.56,68,26,7.3,25
120,2005,0.43,0.11,0,0.02,0.56,80,18,9.1,22
3936,2003,0.44,0.11,0,0.02,0.56,77,29,7.3,29
1057,2005,0.44,0.11,0,0.02,0.57,86,21,8.5,11
6883,2013,0.46,0.11,0,0.05,0.63,32,30,4,410
2750,2008,0.61,0.11,0,0.06,0.78,68,10,7.8,32
5373,2002,0.68,0.11,0,0.03,0.82,75,18,6.4,15
206,2001,0.69,0.11,0,0.02,0.82,78,30,9,20
6077,2013,0.7,0.11,0,0.09,0.91,86,15,5.7,183
201,2006,0.81,0.11,0,0.13,1.05,81,31,9,36
1253,2000,0.91,0.11,0,0.03,1.05,82,14,8.4,5
5900,2011,2.42,0.11,0,0.16,2.69,78,55,5.9,94
3603,2009,0,0.12,0,0.02,0.14,77,38,7.5,589
4396,2015,0,0.12,0,0.01,0.13,83,48,7.1,418
4030,2016,0,0.12,0,0.01,0.13,86,77,7.3,556
1585,2005,0.02,0.12,0,0.03,0.16,94,50,8.3,909
5533,2012,0.02,0.12,0,0.03,0.18,75,27,6.3,43
6181,2007,0.03,0.12,0,0.07,0.22,49,34,5.6,19
3143,2008,0.04,0.12,0,0.02,0.17,63,12,7.7,7
2093,2013,0.04,0.12,0,0.01,0.17,78,7,8.1,124
3567,2010,0.05,0.12,0,0.04,0.21,73,4,7.5,4
6108,2013,0.06,0.12,0,0.02,0.2,52,33,5.7,110
6599,2010,0.07,0.12,0,0.05,0.25,56,17,4.9,8
531,2009,0.08,0.12,0,0.02,0.22,72,45,8.8,36
4363,2016,0.09,0.12,0,0.02,0.23,88,104,7.1,1221
5410,2013,0.1,0.12,0,0.02,0.24,68,12,6.4,13
6247,2011,0.12,0.12,0,0.05,0.29,45,42,5.5,74
6249,2016,0.12,0.12,0,0.02,0.26,68,12,5.5,27
890,2007,0.13,0.12,0,0.06,0.31,82,40,8.6,31
3768,2009,0.13,0.12,0,0.03,0.28,59,39,7.4,50
6446,2009,0.13,0.12,0,0.03,0.28,50,12,5.2,6
5040,2011,0.13,0.12,0,0.03,0.28,59,53,6.7,30
6315,2012,0.13,0.12,0,0.02,0.27,60,21,5.4,18
4871,2014,0.13,0.12,0,0.02,0.27,69,20,6.8,36
1538,2006,0.14,0.12,0,0.08,0.33,65,46,8.3,28
6245,2011,0.14,0.12,0,0.04,0.3,57,62,5.5,53
6014,2000,0.15,0.12,0,0.04,0.31,54,15,5.8,8
5287,2001,0.15,0.12,0,0.04,0.31,52,14,6.5,8
2825,2002,0.15,0.12,0,0.04,0.31,59,17,7.8,4
4187,2002,0.15,0.12,0,0.04,0.32,52,15,7.2,10
1099,2002,0.15,0.12,0,0.04,0.31,73,34,8.5,11
5732,2002,0.15,0.12,0,0.04,0.31,49,21,6.1,14
1810,2003,0.15,0.12,0,0.04,0.3,65,34,8.2,58
2576,2005,0.15,0.12,0,0.04,0.31,59,29,7.9,52
1101,2005,0.15,0.12,0,0.04,0.3,61,18,8.5,30
1809,2006,0.15,0.12,0,0.04,0.3,62,53,8.2,40
4346,2009,0.15,0.12,0,0.05,0.33,66,35,7.1,17
1332,2000,0.16,0.12,0,0.04,0.32,79,18,8.4,9
1542,2001,0.16,0.12,0,0.04,0.32,77,21,8.3,21
2295,2002,0.16,0.12,0,0.04,0.32,68,19,8,8
1097,2003,0.16,0.12,0,0.04,0.32,59,12,8.5,6
1541,2003,0.16,0.12,0,0.04,0.32,78,15,8.3,12
2822,2003,0.16,0.12,0,0.04,0.32,69,21,7.8,16
2821,2004,0.16,0.12,0,0.04,0.32,82,25,7.8,10
1333,2005,0.16,0.12,0,0.04,0.32,74,37,8.4,42
4190,2008,0.16,0.12,0,0.03,0.31,62,35,7.2,26
4189,2000,0.17,0.12,0,0.02,0.31,66,8,7.2,6
6922,2001,0.17,0.12,0,0.02,0.31,26,7,3.8,8
2820,2000,0.18,0.12,0,0.02,0.32,85,10,7.8,5
5822,2010,0.18,0.12,0,0.05,0.35,59,50,6,36
6495,2016,0.19,0.12,0,0.03,0.35,71,18,5.1,15
7133,2012,0.2,0.12,0,0.03,0.36,31,13,2.7,18
6438,2013,0.2,0.12,0,0.06,0.39,79,7,5.2,45
5623,2013,0.21,0.12,0,0.03,0.35,77,28,6.2,26
6093,2010,0.22,0.12,0,0.06,0.39,71,33,5.7,14
4721,2012,0.22,0.12,0,0.03,0.37,80,8,6.9,22
4178,2010,0.23,0.12,0,0.04,0.39,63,68,7.2,201
5816,2009,0.24,0.12,0,0.04,0.4,55,17,6,7
3318,2009,0.24,0.12,0,0.06,0.42,75,36,7.6,18
494,2007,0.25,0.12,0,0.09,0.46,85,41,8.8,47
3515,2010,0.26,0.12,0,0.05,0.44,74,57,7.5,96
3101,2011,0.28,0.12,0,0.04,0.44,84,81,7.7,95
1521,2012,0.28,0.12,0,0.04,0.44,79,52,8.3,160
684,2005,0.3,0.12,0,0.02,0.44,84,50,8.7,199
6856,2007,0.3,0.12,0,0.04,0.46,41,25,4.1,14
5499,2014,0.3,0.12,0,0.04,0.47,70,23,6.3,152
1780,2004,0.31,0.12,0,0.01,0.43,72,8,8.2,13
1775,2001,0.32,0.12,0,0.01,0.45,82,14,8.2,13
865,2004,0.32,0.12,0,0.01,0.45,84,38,8.6,14
6236,2002,0.33,0.12,0,0.01,0.46,62,4,5.5,4
1518,2003,0.33,0.12,0,0.01,0.46,77,6,8.3,12
3097,2005,0.33,0.12,0,0.01,0.46,76,6,7.7,6
6156,2006,0.33,0.12,0,0.01,0.47,70,8,5.6,5
4495,2008,0.35,0.12,0,0.05,0.51,56,10,7,4
1509,2013,0.35,0.12,0,0.08,0.54,75,69,8.3,343
2784,2005,0.38,0.12,0,0.02,0.52,79,55,7.8,29
2540,2009,0.38,0.12,0,0.07,0.57,88,35,7.9,40
1062,2004,0.4,0.12,0,0.02,0.54,74,14,8.5,8
1060,2004,0.4,0.12,0,0.02,0.55,74,61,8.5,26
4317,2010,0.4,0.12,0,0.07,0.59,88,38,7.1,54
4704,2006,0.42,0.12,0,0.01,0.56,88,20,6.9,10
3493,2001,0.43,0.12,0,0.02,0.57,71,30,7.5,13
850,2002,0.45,0.12,0,0.02,0.58,91,19,8.6,21
3933,2002,0.46,0.12,0,0.02,0.59,62,11,7.3,22
2537,2002,0.46,0.12,0,0.02,0.59,80,16,7.9,16
1741,2002,0.59,0.12,0,0.03,0.74,83,29,8.2,24
472,2004,0.61,0.12,0,0.03,0.76,81,53,8.8,24
2524,2010,0.64,0.12,0,0.06,0.82,86,66,7.9,23
3696,2011,0.9,0.12,0,0.08,1.1,81,23,7.4,29
823,2004,0.99,0.12,0,0.02,1.13,84,55,8.6,14
3454,2004,1.26,0.12,0,0.21,1.59,83,24,7.5,36
4662,2002,1.52,0.12,0,0.05,1.69,53,15,6.9,28
1682,2004,2.15,0.12,0,0.36,2.62,90,37,8.2,84
4444,2008,2.21,0.12,0,0.2,2.53,83,50,7,125
6068,2010,2.38,0.12,0,0.18,2.69,84,47,5.7,120
6260,2010,0,0.13,0,0.03,0.16,55,23,5.5,267
4753,2011,0,0.13,0,0.03,0.15,86,23,6.9,433
1158,2011,0,0.13,0,0.01,0.14,83,29,8.5,1613
3591,2012,0,0.13,0,0.02,0.16,73,12,7.5,48
402,2015,0,0.13,0,0.01,0.14,85,60,8.9,1404
6928,2015,0,0.13,0,0.01,0.14,71,31,3.8,773
3460,2008,0.01,0.13,0,1.18,1.32,91,47,7.5,930
543,2005,0.02,0.13,0,0.02,0.17,78,23,8.8,431
532,2012,0.04,0.13,0,0.04,0.21,92,78,8.8,1381
3796,2013,0.04,0.13,0,0.01,0.19,82,13,7.4,754
3791,2016,0.04,0.13,0,0.03,0.2,72,32,7.4,49
6323,2010,0.05,0.13,0,0.04,0.22,70,42,5.4,28
3557,2010,0.06,0.13,0,0.04,0.24,46,12,7.5,30
6772,2015,0.06,0.13,0,0.01,0.2,81,10,4.4,296
6987,2004,0.07,0.13,0,0.02,0.21,72,19,3.5,1509
5740,2011,0.07,0.13,0,0.03,0.24,63,35,6.1,12
1832,2012,0.07,0.13,0,0.03,0.22,80,6,8.2,127
2588,2011,0.08,0.13,0,0.03,0.25,83,28,7.9,903
5411,2012,0.08,0.13,0,0.02,0.23,75,53,6.4,53
5045,2013,0.08,0.13,0,0.04,0.25,69,22,6.7,79
6862,2014,0.08,0.13,0,0.02,0.23,64,14,4.1,20
6170,2012,0.09,0.13,0,0.06,0.28,54,8,5.6,35
2073,2015,0.09,0.13,0,0.04,0.26,81,70,8.1,188
